"id"	"data$Uniprot"	"data$Symbol"	"iBAQ.CA_1"	"iBAQ.CA_2"	"iBAQ.CA_3"	"iBAQ.FA_1"	"iBAQ.FA_2"	"iBAQ.FA_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
97	"Q0BCL4"	"nadA"	23.8101958316689	24.0933756519613	22.5041429926238	22.3815260529522	24.5735191436619	21.4607398445555	0.663976478361499	0.635428621371257	0.629851325232482	0.559682858811544	0.537542863264511	0.164045571480903	0.204582500396017	4	12.260008396405	1.6764475622441	1.63780843256181	1.66694224619744	"Not Significant"	"Not Significant"	0.26958689971552	0.252057993857172
98	"Q0BCL7"	"rpmG"	29.8167768448696	29.5737466505242	27.7318213756966	27.2980656450987	30.7770586202685	26.0637340948023	0.994495503640267	0.638691009379357	0.828997609035578	0.557761211472532	0.419109452837561	0.163832857847281	0.195102057241355	4	12.260008396405	1.6764475622441	3.63676552346226	2.15869035411168	"Not Significant"	"Not Significant"	0.37767254372618	0.253551691269642
99	"Q0BCL8"	"rpmB"	29.0915912298138	29.1283919699787	28.0665595351003	27.6553318894068	29.855074337656	26.8573306829961	0.639601941611331	0.665192807569814	0.618288964289846	0.542319630641275	0.54494911066864	0.163155769834492	0.20595957584843	4	12.260008396405	1.6764475622441	1.38680601437664	1.60519506573702	"Not Significant"	"Not Significant"	0.263644051829228	0.265744674884333
100	"Q0BCQ2"	"pepA"	24.6401972664992	24.5777312264821	24.2782418544087	23.1870390886475	25.242526647684	23.2518943832856	0.604903409257583	0.884621641248647	0.618112129372727	0.42633164767906	0.545062811298942	0.15826794001991	0.20595957584843	4	12.260008396405	1.6764475622441	0.701371644761878	1.43657661169827	"Not Significant"	"Not Significant"	0.263553448129373	0.370252427375794
101	"Q0BCS7"	"panD"	25.2272548649078	24.9102218342328	23.7628378052919	22.8665945004617	25.0743087414403	22.8829139053546	1.02549911905865	1.19580510127745	1.01360199448247	0.297813368453938	0.325618917538778	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.10316643311002	1.5354190670163	"Not Significant"	"Not Significant"	0.487290371767968	0.526055811233048
102	"Q0BCS8"	"panC"	24.2757579358262	24.5391356136057	23.4706032722949	22.6443404116491	24.3377650695151	21.4229086162029	1.29349424145326	1.43058971785977	1.26606230780963	0.225785403897069	0.223329958874492	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.22628117033307	1.56570557959898	"Not Significant"	"Not Significant"	0.651053014048354	0.646304136865661
103	"Q0BCT3"	"metG"	24.6330621795814	24.8758648166284	23.2850330174796	22.4425304886016	25.2398347802105	22.1796783064222	0.977305479485067	0.890805340096498	0.915817050754363	0.423373183353563	0.373145966431898	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.80545348076804	1.70818331917088	"Not Significant"	"Not Significant"	0.428121248578858	0.373276653851809
104	"Q0BCT7"	"dcd"	25.0203886026228	25.2039650783617	23.667632197196	23.250709572373	25.0854144299756	23.4162223170577	0.713213186258003	0.938126809186607	0.718668077877264	0.401292789509174	0.482546034931523	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.866975635800815	1.47731557984678	"Not Significant"	"Not Significant"	0.316461248614383	0.396538643666388
105	"Q0BCU9"	"hemC"	24.0814782368591	24.4605773810086	22.846209626334	22.3135717252187	24.4744456686783	22.1644134881947	0.811944787369997	0.910833816284913	0.796876120609919	0.413907222103777	0.437004841336935	0.15826794001991	0.195890764865824	4	12.260008396405	1.6764475622441	1.19197175022011	1.55726538220756	"Not Significant"	"Not Significant"	0.359513751692577	0.3830969957001
106	"Q0BD34"	"htpG"	26.7714022177415	26.964220459074	25.7227054044604	24.4531218998693	27.1277034500893	24.466626164219	1.13695885569941	1.17291907475686	1.0971720945411	0.305909153192069	0.28854945876306	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.40943372220975	1.61076153465425	"Not Significant"	"Not Significant"	0.539779735967819	0.514407528176042
107	"Q0BD43"	"tal"	27.0741862247708	27.2695471987812	26.7047737263097	26.1662040058539	27.4992204872429	24.8992444292777	0.827946075829058	1.07710340052453	0.832939430940633	0.342060569890411	0.416946300467376	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.886299632476544	1.48206932811176	"Not Significant"	"Not Significant"	0.379919875271915	0.465896985054794
108	"Q0BD59"	"purT"	23.4166089085587	23.4871393472203	22.3301104835794	20.6321858390058	24.0525839702855	20.8361490042455	1.23764664194053	1.05845901995344	1.13981161643273	0.349530588481726	0.270877565662023	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.05086228346332	1.76855445717092	"Not Significant"	"Not Significant"	0.567226962160055	0.456514811828094
109	"Q0BD64"	"Bamb_2353"	22.9542382069714	23.5719581293791	21.1096776454185	20.6109022806378	23.8901328842667	19.8288554702322	1.10199444887742	0.761398424436699	0.945645156170406	0.488835811260346	0.358171385014598	0.160002457251749	0.195102057241355	4	12.260008396405	1.6764475622441	3.1421442957214	2.03701237813961	"Not Significant"	"Not Significant"	0.445909113703816	0.310836985942538
110	"Q0BD83"	"hemF"	23.0261424673042	23.3837686187304	21.5513102280933	20.6077456934735	22.9743354605719	19.9662068873232	1.47097775758647	1.37096261390124	1.38629903531471	0.242275139460733	0.184372586855868	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.72684058584526	1.68884436361655	"Not Significant"	"Not Significant"	0.734303650865093	0.615691147764874
111	"Q0BD85"	"Bamb_2332"	26.2699038380614	26.5584165090394	24.8038556010386	24.3180346621935	26.4165122703948	23.5699900019869	1.10921300452142	1.09777973168648	1.0605644842272	0.333944705297991	0.30438812806733	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.53140742373382	1.64076734979295	"Not Significant"	"Not Significant"	0.516572290191195	0.476325437894994
112	"Q0BD86"	"upp"	23.7469390553579	23.9215249934015	22.3278376815151	21.5933181691349	24.5682511864927	21.5068809000116	0.775950491545133	0.689240732408053	0.722171015585509	0.528570229255202	0.480447397948396	0.162004635553083	0.198928239063029	4	12.260008396405	1.6764475622441	1.90115450810673	1.73172599516602	"Not Significant"	"Not Significant"	0.318354154366486	0.276897301352416
113	"Q0BD88"	"mgsA"	24.2151940699312	24.3930971287971	24.017842819289	23.0447522991189	24.0943425517736	20.6743509095242	1.6042294192002	1.57694775496014	1.53146771497957	0.189939840772934	0.144877121020302	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.55234984088369	1.64591923327033	"Not Significant"	"Not Significant"	0.839000192852885	0.721383930402216
114	"Q0BDB6"	"ilvC"	29.834878042541	29.9085622154066	28.5934179095367	28.4874230607982	29.9413971866923	27.8738484710299	0.6780631496546	0.907834040721947	0.684972645358424	0.415313696854606	0.503009551507397	0.15826794001991	0.201434760327453	4	12.260008396405	1.6764475622441	0.83679411600399	1.46989085556349	"Not Significant"	"Not Significant"	0.298423768169576	0.381623745821774
115	"Q0BDB7"	"psd"	20.3426693584096	20.2688800466551	18.7071838538319	18.8572338513905	20.9735123992943	18.5346904391642	0.317765523015895	0.340792771748058	0.309141351151163	0.750406879313432	0.761140082894808	0.193734654938319	0.24350758412723	4	12.260008396405	1.6764475622441	1.30413953293277	1.58485891844152	"Not Significant"	"Not Significant"	0.118535406791146	0.124703193240175
116	"Q0BDB9"	"leuA"	26.4673260599495	26.7211674193765	25.2499577243877	25.1763795349304	26.8793515955796	25.171042990436	0.403892360922549	0.55509905480402	0.409473175677933	0.608404660699795	0.687535943718954	0.170355205954761	0.228721644815046	4	12.260008396405	1.6764475622441	0.794111639606643	1.45939086679183	"Not Significant"	"Not Significant"	0.162704592405697	0.215807467682074
117	"Q0BDC5"	"rpsO"	29.1117015084438	29.5963713726125	28.420613694439	27.8551931806925	30.1078664057867	27.0041031690471	0.720507939989634	0.730162233937135	0.692593875202135	0.505754329493083	0.49833756927587	0.160002457251749	0.200503351991323	4	12.260008396405	1.6764475622441	1.4605958715332	1.62334754274875	"Not Significant"	"Not Significant"	0.302476370476638	0.296060390777806
118	"Q0BDC6"	"pnp"	27.9605244215783	28.2162307548073	26.9297640724774	26.2090326626196	28.5484481842358	25.5127088807457	0.945443173754005	0.94659308718292	0.906361983719234	0.397446280584999	0.377980106671429	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.49635783846778	1.63214507004707	"Not Significant"	"Not Significant"	0.422531056750537	0.400721562912156
119	"Q0BDD1"	"nuoB"	22.7654908800035	23.1081626197291	21.4903259996979	20.5922234213594	23.3574306552678	20.3500284069052	1.02143233863273	0.943187444419774	0.960371763127231	0.39898980258386	0.350932698683424	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.75919687310226	1.69680408576876	"Not Significant"	"Not Significant"	0.454776163855946	0.399038203907621
120	"Q0BDD2"	"nuoC"	23.7647622767941	24.1771402895572	23.1718676319629	21.6899143912601	24.3398728318085	22.0655923163323	1.00613021963783	1.14626441098165	0.990302095267383	0.315596276251894	0.336535378918508	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.15565985870682	1.54833257217991	"Not Significant"	"Not Significant"	0.472969273010807	0.500868129711018
121	"Q0BDD3"	"nuoD"	23.5957100376699	23.7624323260759	21.849573087922	21.6347578838383	23.9252429310748	21.1518985242037	0.831938704183695	0.791093038486968	0.787956070296052	0.473154245076058	0.442058676340788	0.159463366145984	0.195890764865824	4	12.260008396405	1.6764475622441	1.65889459547	1.67212949146672	"Not Significant"	"Not Significant"	0.354520081058767	0.324997259123871
122	"Q0BDD8"	"nuoI"	21.6338271557026	22.5147265731986	20.3242157132884	21.466924827928	22.7547472594198	20.7195024629283	-0.156135036028805	-0.179304071028448	-0.153902227777803	0.866415131508504	0.879580789708367	0.21332459099993	0.268575872799776	4	12.260008396405	1.6764475622441	1.13739599413604	1.54383961888603	"Not Significant"	"Not Significant"	0.0557242643212029	0.0622739715798024
123	"Q0BDF6"	"Bamb_2261"	23.5833665365292	23.7027146563514	22.5563479443901	20.2539582527744	23.445817099246	19.6954729981118	2.14906026237951	1.75638868816179	1.95289552054229	0.153864061532028	0.0682646763443734	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.24567644608209	1.8164791956752	"Not Significant"	"Not Significant"	1.16580396450459	0.812862807725213
124	"Q0BDK6"	"hutH"	22.0764633335792	22.2562063845486	21.2023964848778	20.412247308079	22.3208049550731	19.4676413686691	1.11145752372817	1.23485833649986	1.08883564156921	0.28446194446697	0.292101877115836	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.21518590403873	1.5629761182054	"Not Significant"	"Not Significant"	0.534465652138295	0.545975825625569
125	"Q0BDM3"	"Bamb_2194"	25.3682967658535	26.3118477979229	24.5913789859455	24.6561097071987	26.0979626655776	23.4769192141465	0.680177320933032	0.750286808684121	0.665413431505541	0.494804642529094	0.515114934640178	0.160002457251749	0.202319021443314	4	12.260008396405	1.6764475622441	1.23276680555204	1.56730106099379	"Not Significant"	"Not Significant"	0.288095858510426	0.305566234234289
126	"Q0BDP0"	"folD"	26.553078360916	26.7682501626513	24.6654651745717	24.4051606844793	26.5493078344319	23.3419096739383	1.23013850176318	1.0643037524969	1.13661838001977	0.347173274912397	0.27217228389575	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.003863318635	1.7569926021749	"Not Significant"	"Not Significant"	0.565156102365579	0.459453713808893
127	"Q0BDQ8"	"hscA"	23.2098061379309	23.3078589526612	22.754849181372	21.4934567646122	23.4712237062446	20.4651319175387	1.28090062785624	1.42576663743267	1.25527634845869	0.227076620430131	0.227119697474921	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.21066849188224	1.56186482427581	"Not Significant"	"Not Significant"	0.643745198965204	0.643827577981358
128	"Q0BDR2"	"lysS"	25.896868026997	26.4695479218447	24.3000575699693	23.4497259900058	26.3962858400823	23.6851731056042	1.0450961943729	0.911324131202486	0.967758270877111	0.413677710876972	0.347340405842209	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.97268640315775	1.74932300823197	"Not Significant"	"Not Significant"	0.459244692607482	0.383337878437133
129	"Q0BDS1"	"pyrG"	26.2114855309479	26.5296657458017	25.1264042035772	24.2739810862766	26.828082623293	23.5239658045221	1.08050865541168	0.994433042413582	1.01505498160272	0.376297658172492	0.324946599451235	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.7709107190299	1.69968571919528	"Not Significant"	"Not Significant"	0.488188003541629	0.424468484433069
130	"Q0BDS3"	"eno"	28.8446674103682	28.8066728250578	27.6285360955585	26.7340203105998	28.5112616327829	26.2108727047266	1.27457389429174	1.58822859226138	1.27385829892355	0.187430806807895	0.22062171744543	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.966040372658305	1.50168573623105	"Not Significant"	"Not Significant"	0.656351738938093	0.727159025363477
131	"Q0BDU3"	"mutS"	22.2486989480528	22.3807601440421	22.5561374156401	22.3809714698747	24.2962810623008	19.8155021311218	0.230947281479239	0.177505529675197	0.205816003173	0.867737573211076	0.839489440695246	0.213526912835838	0.259249977750864	4	12.260008396405	1.6764475622441	2.53917827927084	1.88868133137733	"Not Significant"	"Not Significant"	0.0759847621544351	0.0616115971028213
132	"Q0BDV4"	"cysS"	24.464882725891	24.5034880325697	23.4943604869973	22.038184898312	24.883016489044	22.1326691620426	1.13628689868649	1.14820894086787	1.0915687613407	0.314880079349094	0.290933683753165	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.46901222199892	1.6254179845986	"Not Significant"	"Not Significant"	0.536205994045973	0.501854813807475
133	"Q0BDV6"	"accA"	25.077775730527	25.3609836803283	24.2555150247458	23.0054059366595	25.8363416589885	22.1994938275	1.21767767081771	1.05743554146634	1.12627257691795	0.34994484905636	0.276398879815658	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.98906115838574	1.75335123622025	"Not Significant"	"Not Significant"	0.558463721395033	0.456000394614813
134	"Q0BDX9"	"gltX"	25.6262259348713	25.6725500813281	24.0298533650476	24.430457656301	25.7988720230841	24.3120209760523	0.262426241936526	0.364186050895607	0.266395003789751	0.734153984171813	0.793283708934191	0.191176040717703	0.249110862375105	4	12.260008396405	1.6764475622441	0.778859581034616	1.45563882480017	"Not Significant"	"Not Significant"	0.100571464398599	0.134212839998945
135	"Q0BE03"	"dapE"	23.9088484928241	24.3929661592503	22.9365193292752	21.6424906894433	24.6758911515699	22.0055258692675	0.97147542368968	0.927080657145242	0.920915179845009	0.406358684948526	0.370556875949609	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.64709957767698	1.66922788957195	"Not Significant"	"Not Significant"	0.431145123675672	0.391090453802345
136	"Q0BE05"	"dapD"	27.1614448484483	27.4289414238536	25.5479262663209	24.6017857475007	27.6763351467458	24.5114124555358	1.1162597296135	0.934353560872605	1.02164159148465	0.403017221034542	0.321911281650914	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.14091430310229	1.79070746409283	"Not Significant"	"Not Significant"	0.492263802833234	0.394676395942061
137	"Q0BE10"	"ligA"	23.3478678748041	23.4475837163278	22.152208082201	21.3016770385318	23.6653567379494	21.213237149297	0.922462915851576	1.0198916013388	0.902841376992688	0.365445710379036	0.379790848495585	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.22710311955722	1.56590778102573	"Not Significant"	"Not Significant"	0.420455504306091	0.437177131521553
138	"Q0BE15"	"rpsB"	28.9375860169696	28.9694998247246	28.1542185917757	27.2069481655778	29.5540048121256	26.2143419497246	1.02866983534727	1.0031717804356	0.980193140148579	0.372541400130352	0.341350936753626	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.57722137826121	1.65203768949032	"Not Significant"	"Not Significant"	0.46679890099636	0.42882545754902
139	"Q0BE16"	"tsf"	29.8202813812971	29.9181217190808	28.5423350605092	27.9963113340744	29.8582055514099	27.5867772663288	0.946481336357991	1.14361474486689	0.941228303473247	0.316574605195547	0.360362346705313	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.02743859532293	1.51678984224817	"Not Significant"	"Not Significant"	0.443260593587533	0.49952392606805
140	"Q0BE17"	"pyrH"	25.7292819664267	25.8403094365646	23.8039048574288	23.8955050214687	25.922999712664	23.3021513660519	0.75094672007854	0.727138963668894	0.714356261951508	0.507414754992021	0.485136748694783	0.160002457251749	0.198928239063029	4	12.260008396405	1.6764475622441	1.59983308833872	1.65760022292235	"Not Significant"	"Not Significant"	0.314135826691444	0.294636908185542
141	"Q0BE18"	"frr"	29.0266490612256	29.1161960051881	27.3041724845287	27.3659465969358	28.8773927822374	27.4082742759924	0.598467965258919	0.776114036004601	0.601797091475913	0.481015497446599	0.555608174416296	0.15961465108618	0.208021038956989	4	12.260008396405	1.6764475622441	0.891911986727887	1.48344998035117	"Not Significant"	"Not Significant"	0.255231373305599	0.317840931220516
